,SPY_Low
2023-01-09 05:39:00-05:00,389.39
2023-01-09 05:41:00-05:00,389.38
2023-01-09 05:42:00-05:00,389.5
2023-01-09 05:43:00-05:00,389.52
2023-01-09 05:44:00-05:00,389.44
2023-01-09 05:47:00-05:00,389.49
2023-01-09 05:48:00-05:00,389.5
2023-01-09 05:49:00-05:00,389.47
2023-01-09 05:50:00-05:00,389.41
2023-01-09 05:51:00-05:00,389.4
2023-01-09 05:53:00-05:00,389.5
2023-01-09 05:54:00-05:00,389.5
2023-01-09 05:57:00-05:00,389.67
2023-01-09 05:58:00-05:00,389.61
2023-01-09 05:59:00-05:00,389.68
2023-01-09 06:00:00-05:00,389.55
2023-01-09 06:01:00-05:00,389.5
2023-01-09 06:02:00-05:00,389.64
2023-01-09 06:03:00-05:00,389.68
2023-01-09 06:04:00-05:00,389.8
2023-01-09 06:05:00-05:00,389.72
2023-01-09 06:06:00-05:00,389.55
2023-01-09 06:07:00-05:00,389.52
2023-01-09 06:08:00-05:00,389.6
2023-01-09 06:09:00-05:00,389.55
2023-01-09 06:10:00-05:00,389.48
2023-01-09 06:11:00-05:00,389.47
2023-01-09 06:12:00-05:00,389.48
2023-01-09 06:13:00-05:00,389.48
2023-01-09 06:14:00-05:00,389.53
2023-01-09 06:15:00-05:00,389.55
2023-01-09 06:16:00-05:00,389.63
2023-01-09 06:17:00-05:00,389.55
2023-01-09 06:18:00-05:00,389.5
2023-01-09 06:19:00-05:00,389.38
2023-01-09 06:20:00-05:00,389.28
2023-01-09 06:21:00-05:00,389.25
2023-01-09 06:22:00-05:00,389.27
2023-01-09 06:23:00-05:00,389.28
2023-01-09 06:24:00-05:00,389.26
2023-01-09 06:25:00-05:00,389.3
2023-01-09 06:26:00-05:00,389.34
2023-01-09 06:27:00-05:00,389.28
2023-01-09 06:28:00-05:00,389.37
2023-01-09 06:29:00-05:00,389.4
2023-01-09 06:30:00-05:00,389.39
2023-01-09 06:32:00-05:00,389.32
2023-01-09 06:33:00-05:00,389.3
2023-01-09 06:34:00-05:00,389.25
2023-01-09 06:35:00-05:00,389.41
2023-01-09 06:36:00-05:00,389.42
2023-01-09 06:37:00-05:00,389.4
2023-01-09 06:38:00-05:00,389.41
2023-01-09 06:39:00-05:00,389.35
2023-01-09 06:40:00-05:00,389.35
2023-01-09 06:41:00-05:00,389.33
2023-01-09 06:42:00-05:00,389.3
2023-01-09 06:43:00-05:00,389.36
2023-01-09 06:44:00-05:00,389.43
2023-01-09 06:45:00-05:00,389.34
2023-01-09 06:46:00-05:00,389.32
2023-01-09 06:47:00-05:00,389.32
2023-01-09 06:48:00-05:00,389.39
2023-01-09 06:50:00-05:00,389.34
2023-01-09 06:51:00-05:00,389.37
2023-01-09 06:52:00-05:00,389.4
2023-01-09 06:53:00-05:00,389.52
2023-01-09 06:54:00-05:00,389.46
2023-01-09 06:55:00-05:00,389.47
2023-01-09 06:56:00-05:00,389.39
2023-01-09 06:57:00-05:00,389.3
2023-01-09 06:58:00-05:00,389.22
2023-01-09 06:59:00-05:00,389.27
2023-01-09 07:00:00-05:00,389.27
2023-01-09 07:01:00-05:00,389.3
2023-01-09 07:02:00-05:00,389.35
2023-01-09 07:03:00-05:00,389.38
2023-01-09 07:04:00-05:00,389.45
2023-01-09 07:05:00-05:00,389.5
2023-01-09 07:06:00-05:00,389.54
2023-01-09 07:07:00-05:00,389.54
2023-01-09 07:08:00-05:00,389.54
2023-01-09 07:09:00-05:00,389.59
2023-01-09 07:10:00-05:00,389.59
2023-01-09 07:11:00-05:00,389.58
2023-01-09 07:12:00-05:00,389.55
2023-01-09 07:13:00-05:00,389.6
2023-01-09 07:14:00-05:00,389.6
2023-01-09 07:15:00-05:00,389.56
2023-01-09 07:16:00-05:00,389.49
2023-01-09 07:17:00-05:00,389.53
2023-01-09 07:18:00-05:00,389.55
2023-01-09 07:19:00-05:00,389.55
2023-01-09 07:20:00-05:00,389.51
2023-01-09 07:21:00-05:00,389.53
2023-01-09 07:22:00-05:00,389.46
2023-01-09 07:23:00-05:00,389.53
2023-01-09 07:24:00-05:00,389.53
2023-01-09 07:25:00-05:00,389.57
2023-01-09 07:26:00-05:00,389.52
2023-01-09 07:27:00-05:00,389.51
2023-01-09 07:28:00-05:00,389.5
2023-01-09 07:29:00-05:00,389.52
2023-01-09 07:30:00-05:00,389.53
2023-01-09 07:31:00-05:00,389.53
2023-01-09 07:32:00-05:00,389.56
2023-01-09 07:33:00-05:00,389.77
2023-01-09 07:34:00-05:00,389.79
2023-01-09 07:35:00-05:00,389.8
2023-01-09 07:36:00-05:00,389.86
2023-01-09 07:37:00-05:00,389.97
2023-01-09 07:38:00-05:00,389.9
2023-01-09 07:39:00-05:00,389.9
2023-01-09 07:40:00-05:00,389.8
2023-01-09 07:41:00-05:00,389.8
2023-01-09 07:42:00-05:00,389.72
2023-01-09 07:43:00-05:00,389.72
2023-01-09 07:44:00-05:00,389.76
2023-01-09 07:45:00-05:00,389.77
2023-01-09 07:46:00-05:00,389.81
2023-01-09 07:47:00-05:00,389.81
2023-01-09 07:48:00-05:00,389.75
2023-01-09 07:49:00-05:00,389.69
2023-01-09 07:50:00-05:00,389.66
2023-01-09 07:51:00-05:00,389.57
2023-01-09 07:52:00-05:00,389.54
2023-01-09 07:53:00-05:00,389.6
2023-01-09 07:54:00-05:00,389.56
2023-01-09 07:55:00-05:00,389.65
2023-01-09 07:56:00-05:00,389.67
2023-01-09 07:57:00-05:00,389.63
2023-01-09 07:58:00-05:00,389.63
2023-01-09 07:59:00-05:00,389.6
2023-01-09 08:00:00-05:00,388.5704
2023-01-09 08:01:00-05:00,388.28
2023-01-09 08:02:00-05:00,389.42
2023-01-09 08:03:00-05:00,389.41
2023-01-09 08:04:00-05:00,389.31
2023-01-09 08:05:00-05:00,389.21
2023-01-09 08:06:00-05:00,389.26
2023-01-09 08:07:00-05:00,389.11
2023-01-09 08:08:00-05:00,389.06
2023-01-09 08:09:00-05:00,389.12
2023-01-09 08:10:00-05:00,389.15
2023-01-09 08:11:00-05:00,389.18
2023-01-09 08:12:00-05:00,389.12
2023-01-09 08:13:00-05:00,389.2
2023-01-09 08:14:00-05:00,389.16
2023-01-09 08:15:00-05:00,389.23
2023-01-09 08:16:00-05:00,389.31
2023-01-09 08:17:00-05:00,389.24
2023-01-09 08:18:00-05:00,389.311
2023-01-09 08:19:00-05:00,389.34
2023-01-09 08:20:00-05:00,389.39
2023-01-09 08:21:00-05:00,389.45
2023-01-09 08:22:00-05:00,389.47
2023-01-09 08:23:00-05:00,389.65
2023-01-09 08:24:00-05:00,389.64
2023-01-09 08:25:00-05:00,389.63
2023-01-09 08:26:00-05:00,389.77
2023-01-09 08:27:00-05:00,389.75
2023-01-09 08:28:00-05:00,389.67
2023-01-09 08:29:00-05:00,389.78
2023-01-09 08:30:00-05:00,389.82
2023-01-09 08:31:00-05:00,389.86
2023-01-09 08:32:00-05:00,390.06
2023-01-09 08:33:00-05:00,390.12
2023-01-09 08:34:00-05:00,390.15
2023-01-09 08:35:00-05:00,390.11
2023-01-09 08:36:00-05:00,390.01
2023-01-09 08:37:00-05:00,390.05
2023-01-09 08:38:00-05:00,389.995
2023-01-09 08:39:00-05:00,389.94
2023-01-09 08:40:00-05:00,389.92
2023-01-09 08:41:00-05:00,390.04
2023-01-09 08:42:00-05:00,390.0
2023-01-09 08:43:00-05:00,389.97
2023-01-09 08:44:00-05:00,389.97
2023-01-09 08:45:00-05:00,390.015
2023-01-09 08:46:00-05:00,389.945
2023-01-09 08:47:00-05:00,388.08
2023-01-09 08:48:00-05:00,389.85
2023-01-09 08:49:00-05:00,389.82
2023-01-09 08:50:00-05:00,389.82
2023-01-09 08:51:00-05:00,389.8
2023-01-09 08:52:00-05:00,389.8
2023-01-09 08:53:00-05:00,389.78
2023-01-09 08:54:00-05:00,389.83
2023-01-09 08:55:00-05:00,389.98
2023-01-09 08:56:00-05:00,389.8
2023-01-09 08:57:00-05:00,389.62
2023-01-09 08:58:00-05:00,389.6
2023-01-09 08:59:00-05:00,389.65
2023-01-09 09:00:00-05:00,389.58
2023-01-09 09:01:00-05:00,389.59
2023-01-09 09:02:00-05:00,389.75
2023-01-09 09:03:00-05:00,389.85
2023-01-09 09:04:00-05:00,389.881
2023-01-09 09:05:00-05:00,389.85
2023-01-09 09:06:00-05:00,389.85
2023-01-09 09:07:00-05:00,389.8
2023-01-09 09:08:00-05:00,389.81
2023-01-09 09:09:00-05:00,389.83
2023-01-09 09:10:00-05:00,389.88
2023-01-09 09:11:00-05:00,389.91
2023-01-09 09:12:00-05:00,389.86
2023-01-09 09:13:00-05:00,389.8
2023-01-09 09:14:00-05:00,389.8
2023-01-09 09:30:00-05:00,389.8399963378906
2023-01-09 09:31:00-05:00,389.9599914550781
2023-01-09 09:32:00-05:00,390.3900146484375
2023-01-09 09:33:00-05:00,390.1300048828125
2023-01-09 09:34:00-05:00,389.8299865722656
2023-01-09 09:35:00-05:00,389.7099914550781
2023-01-09 09:36:00-05:00,389.4200134277344
2023-01-09 09:37:00-05:00,389.5700073242188
2023-01-09 09:38:00-05:00,389.3500061035156
2023-01-09 09:39:00-05:00,389.3699951171875
2023-01-09 09:40:00-05:00,389.7200012207031
2023-01-09 09:41:00-05:00,389.7149963378906
2023-01-09 09:42:00-05:00,389.6199951171875
2023-01-09 09:43:00-05:00,389.9500122070313
2023-01-09 09:44:00-05:00,390.0899963378906
2023-01-09 09:45:00-05:00,390.489990234375
2023-01-09 09:46:00-05:00,390.7300109863281
2023-01-09 09:47:00-05:00,390.6499938964844
2023-01-09 09:48:00-05:00,390.739990234375
2023-01-09 09:49:00-05:00,390.9100036621094
2023-01-09 09:50:00-05:00,390.8900146484375
2023-01-09 09:51:00-05:00,390.784912109375
2023-01-09 09:52:00-05:00,391.0799865722656
2023-01-09 09:53:00-05:00,391.2999877929688
2023-01-09 09:54:00-05:00,391.1600036621094
2023-01-09 09:55:00-05:00,391.2200012207031
2023-01-09 09:56:00-05:00,391.1400146484375
2023-01-09 09:57:00-05:00,391.0899963378906
2023-01-09 09:58:00-05:00,391.25
2023-01-09 09:59:00-05:00,391.2799987792969
2023-01-09 10:00:00-05:00,391.6199951171875
2023-01-09 10:01:00-05:00,391.5
2023-01-09 10:02:00-05:00,391.5499877929688
2023-01-09 10:03:00-05:00,391.7900085449219
2023-01-09 10:04:00-05:00,391.8299865722656
2023-01-09 10:05:00-05:00,391.6400146484375
2023-01-09 10:06:00-05:00,391.6600036621094
2023-01-09 10:07:00-05:00,391.739990234375
2023-01-09 10:08:00-05:00,391.6400146484375
2023-01-09 10:09:00-05:00,391.5499877929688
2023-01-09 10:10:00-05:00,391.760009765625
2023-01-09 10:11:00-05:00,391.7850036621094
2023-01-09 10:12:00-05:00,391.4800109863281
2023-01-09 10:13:00-05:00,391.2099914550781
2023-01-09 10:14:00-05:00,391.3500061035156
2023-01-09 10:15:00-05:00,391.3500061035156
2023-01-09 10:16:00-05:00,391.739990234375
2023-01-09 10:17:00-05:00,391.7300109863281
2023-01-09 10:18:00-05:00,391.55999755859375
2023-01-09 10:19:00-05:00,391.7650146484375
2023-01-09 10:20:00-05:00,391.8250122070313
2023-01-09 10:21:00-05:00,391.3999938964844
2023-01-09 10:22:00-05:00,391.3999938964844
2023-01-09 10:23:00-05:00,391.4700012207031
2023-01-09 10:24:00-05:00,391.4200134277344
2023-01-09 10:25:00-05:00,391.260009765625
2023-01-09 10:26:00-05:00,391.3049926757813
2023-01-09 10:27:00-05:00,391.3500061035156
2023-01-09 10:28:00-05:00,391.4100036621094
2023-01-09 10:29:00-05:00,391.3999938964844
2023-01-09 10:30:00-05:00,391.41900634765625
2023-01-09 10:31:00-05:00,391.5
2023-01-09 10:32:00-05:00,391.77978515625
2023-01-09 10:33:00-05:00,392.3299865722656
2023-01-09 10:34:00-05:00,392.2000122070313
2023-01-09 10:35:00-05:00,392.239990234375
2023-01-09 10:36:00-05:00,392.4100036621094
2023-01-09 10:37:00-05:00,392.5
2023-01-09 10:38:00-05:00,392.5239868164063
2023-01-09 10:39:00-05:00,392.5299987792969
2023-01-09 10:40:00-05:00,392.489990234375
2023-01-09 10:41:00-05:00,392.3800048828125
2023-01-09 10:42:00-05:00,392.2449951171875
2023-01-09 10:43:00-05:00,392.3900146484375
2023-01-09 10:44:00-05:00,392.510009765625
2023-01-09 10:45:00-05:00,392.68499755859375
2023-01-09 10:46:00-05:00,392.8399963378906
2023-01-09 10:47:00-05:00,392.9400024414063
2023-01-09 10:48:00-05:00,392.9800109863281
2023-01-09 10:49:00-05:00,393.0400085449219
2023-01-09 10:50:00-05:00,393.1099853515625
2023-01-09 10:51:00-05:00,393.0199890136719
2023-01-09 10:52:00-05:00,392.9599914550781
2023-01-09 10:53:00-05:00,392.9750061035156
2023-01-09 10:54:00-05:00,393.0613098144531
2023-01-09 10:55:00-05:00,393.0
2023-01-09 10:56:00-05:00,393.1449890136719
2023-01-09 10:57:00-05:00,392.8699951171875
2023-01-09 10:58:00-05:00,392.6300048828125
2023-01-09 10:59:00-05:00,392.5950012207031
2023-01-09 11:00:00-05:00,392.6000061035156
2023-01-09 11:01:00-05:00,392.6600036621094
2023-01-09 11:02:00-05:00,392.7200012207031
2023-01-09 11:03:00-05:00,392.8900146484375
2023-01-09 11:04:00-05:00,392.9800109863281
2023-01-09 11:05:00-05:00,392.989990234375
2023-01-09 11:06:00-05:00,393.1400146484375
2023-01-09 11:07:00-05:00,393.1199951171875
2023-01-09 11:08:00-05:00,393.1000061035156
2023-01-09 11:09:00-05:00,393.1400146484375
2023-01-09 11:10:00-05:00,393.1199951171875
2023-01-09 11:11:00-05:00,393.1900024414063
2023-01-09 11:12:00-05:00,393.260009765625
2023-01-09 11:13:00-05:00,393.2699890136719
2023-01-09 11:14:00-05:00,393.364990234375
2023-01-09 11:15:00-05:00,393.4898986816406
2023-01-09 11:16:00-05:00,393.4500122070313
2023-01-09 11:17:00-05:00,393.4100036621094
2023-01-09 11:18:00-05:00,393.3399963378906
2023-01-09 11:19:00-05:00,393.30999755859375
2023-01-09 11:20:00-05:00,393.2799987792969
2023-01-09 11:21:00-05:00,393.2699890136719
2023-01-09 11:22:00-05:00,393.4200134277344
2023-01-09 11:23:00-05:00,393.5400085449219
2023-01-09 11:24:00-05:00,393.55999755859375
2023-01-09 11:25:00-05:00,393.510009765625
2023-01-09 11:26:00-05:00,393.5450134277344
2023-01-09 11:27:00-05:00,393.510009765625
2023-01-09 11:28:00-05:00,393.4800109863281
2023-01-09 11:29:00-05:00,393.4800109863281
2023-01-09 11:30:00-05:00,393.4800109863281
2023-01-09 11:31:00-05:00,393.30999755859375
2023-01-09 11:32:00-05:00,393.2300109863281
2023-01-09 11:33:00-05:00,393.1799926757813
2023-01-09 11:34:00-05:00,392.8699951171875
2023-01-09 11:35:00-05:00,393.0011901855469
2023-01-09 11:36:00-05:00,393.0400085449219
2023-01-09 11:37:00-05:00,393.1199951171875
2023-01-09 11:38:00-05:00,393.010009765625
2023-01-09 11:39:00-05:00,392.8599853515625
2023-01-09 11:40:00-05:00,392.9049987792969
2023-01-09 11:41:00-05:00,392.9299926757813
2023-01-09 11:42:00-05:00,392.8599853515625
2023-01-09 11:43:00-05:00,392.8200073242188
2023-01-09 11:44:00-05:00,393.0499877929688
2023-01-09 11:45:00-05:00,393.1131896972656
2023-01-09 11:46:00-05:00,393.1300048828125
2023-01-09 11:47:00-05:00,393.0499877929688
2023-01-09 11:48:00-05:00,393.0799865722656
2023-01-09 11:49:00-05:00,392.9700012207031
2023-01-09 11:50:00-05:00,393.1700134277344
2023-01-09 11:51:00-05:00,393.1300048828125
2023-01-09 11:52:00-05:00,393.1499938964844
2023-01-09 11:53:00-05:00,393.2300109863281
2023-01-09 11:54:00-05:00,393.2699890136719
2023-01-09 11:55:00-05:00,393.2749938964844
2023-01-09 11:56:00-05:00,393.1799926757813
2023-01-09 11:57:00-05:00,393.2000122070313
2023-01-09 11:58:00-05:00,393.30999755859375
2023-01-09 11:59:00-05:00,393.3200073242188
2023-01-09 12:00:00-05:00,393.1900024414063
2023-01-09 12:01:00-05:00,393.010009765625
2023-01-09 12:02:00-05:00,393.010009765625
2023-01-09 12:03:00-05:00,392.9599914550781
2023-01-09 12:04:00-05:00,392.9599914550781
2023-01-09 12:05:00-05:00,392.9800109863281
2023-01-09 12:06:00-05:00,392.989990234375
2023-01-09 12:07:00-05:00,392.8200073242188
2023-01-09 12:08:00-05:00,392.75
2023-01-09 12:09:00-05:00,392.7099914550781
2023-01-09 12:10:00-05:00,392.9150085449219
2023-01-09 12:11:00-05:00,393.0199890136719
2023-01-09 12:12:00-05:00,392.8500061035156
2023-01-09 12:13:00-05:00,392.8900146484375
2023-01-09 12:14:00-05:00,392.8599853515625
2023-01-09 12:15:00-05:00,392.6017150878906
2023-01-09 12:16:00-05:00,392.6099853515625
2023-01-09 12:17:00-05:00,392.6199951171875
2023-01-09 12:18:00-05:00,392.5050048828125
2023-01-09 12:19:00-05:00,392.4299926757813
2023-01-09 12:20:00-05:00,392.489990234375
2023-01-09 12:21:00-05:00,392.510009765625
2023-01-09 12:22:00-05:00,392.6199951171875
2023-01-09 12:23:00-05:00,392.5899963378906
2023-01-09 12:24:00-05:00,392.6000061035156
2023-01-09 12:25:00-05:00,392.590087890625
2023-01-09 12:26:00-05:00,392.5849914550781
2023-01-09 12:27:00-05:00,392.5700988769531
2023-01-09 12:28:00-05:00,392.635009765625
2023-01-09 12:29:00-05:00,392.7000122070313
2023-01-09 12:30:00-05:00,392.7999877929688
2023-01-09 12:31:00-05:00,392.802490234375
2023-01-09 12:32:00-05:00,392.760009765625
2023-01-09 12:33:00-05:00,392.760009765625
2023-01-09 12:34:00-05:00,392.5101013183594
2023-01-09 12:35:00-05:00,392.1549987792969
2023-01-09 12:36:00-05:00,392.0400085449219
2023-01-09 12:37:00-05:00,392.0201110839844
2023-01-09 12:38:00-05:00,392.0956115722656
2023-01-09 12:39:00-05:00,392.0499877929688
2023-01-09 12:40:00-05:00,391.9400024414063
2023-01-09 12:41:00-05:00,391.9400024414063
2023-01-09 12:42:00-05:00,391.9500122070313
2023-01-09 12:43:00-05:00,391.9800109863281
2023-01-09 12:44:00-05:00,391.8599853515625
2023-01-09 12:45:00-05:00,391.8699951171875
2023-01-09 12:46:00-05:00,391.9599914550781
2023-01-09 12:47:00-05:00,391.9299926757813
2023-01-09 12:48:00-05:00,391.9949951171875
2023-01-09 12:49:00-05:00,392.05999755859375
2023-01-09 12:50:00-05:00,392.0950012207031
2023-01-09 12:51:00-05:00,392.1700134277344
2023-01-09 12:52:00-05:00,392.25
2023-01-09 12:53:00-05:00,392.1700134277344
2023-01-09 12:54:00-05:00,392.2300109863281
2023-01-09 12:55:00-05:00,392.1499938964844
2023-01-09 12:56:00-05:00,392.1700134277344
2023-01-09 12:57:00-05:00,392.1400146484375
2023-01-09 12:58:00-05:00,392.3250122070313
2023-01-09 12:59:00-05:00,392.3150024414063
2023-01-09 13:00:00-05:00,392.2850036621094
2023-01-09 13:01:00-05:00,392.2900085449219
2023-01-09 13:02:00-05:00,392.1000061035156
2023-01-09 13:03:00-05:00,392.110107421875
2023-01-09 13:04:00-05:00,391.9110107421875
2023-01-09 13:05:00-05:00,391.9949951171875
2023-01-09 13:06:00-05:00,391.6499938964844
2023-01-09 13:07:00-05:00,391.6300048828125
2023-01-09 13:08:00-05:00,391.7301025390625
2023-01-09 13:09:00-05:00,391.6600036621094
2023-01-09 13:10:00-05:00,391.6000061035156
2023-01-09 13:11:00-05:00,391.510009765625
2023-01-09 13:12:00-05:00,391.5675048828125
2023-01-09 13:13:00-05:00,391.7300109863281
2023-01-09 13:14:00-05:00,391.8500061035156
2023-01-09 13:15:00-05:00,391.7999877929688
2023-01-09 13:16:00-05:00,391.8450012207031
2023-01-09 13:17:00-05:00,391.9599914550781
2023-01-09 13:18:00-05:00,391.8900146484375
2023-01-09 13:19:00-05:00,391.89300537109375
2023-01-09 13:20:00-05:00,391.919189453125
2023-01-09 13:21:00-05:00,392.0499877929688
2023-01-09 13:22:00-05:00,392.0799865722656
2023-01-09 13:23:00-05:00,392.1099853515625
2023-01-09 13:24:00-05:00,392.1300048828125
2023-01-09 13:25:00-05:00,391.9849853515625
2023-01-09 13:26:00-05:00,391.9100036621094
2023-01-09 13:27:00-05:00,391.8399963378906
2023-01-09 13:28:00-05:00,391.7850036621094
2023-01-09 13:29:00-05:00,391.8150024414063
2023-01-09 13:30:00-05:00,391.8500061035156
2023-01-09 13:31:00-05:00,391.8200073242188
2023-01-09 13:32:00-05:00,391.5499877929688
2023-01-09 13:33:00-05:00,391.6000061035156
2023-01-09 13:34:00-05:00,391.5299987792969
2023-01-09 13:35:00-05:00,391.1199951171875
2023-01-09 13:36:00-05:00,390.75
2023-01-09 13:37:00-05:00,390.8599853515625
2023-01-09 13:38:00-05:00,390.9400024414063
2023-01-09 13:39:00-05:00,391.0899963378906
2023-01-09 13:40:00-05:00,390.739990234375
2023-01-09 13:41:00-05:00,390.5700073242188
2023-01-09 13:42:00-05:00,390.5400085449219
2023-01-09 13:43:00-05:00,390.3699951171875
2023-01-09 13:44:00-05:00,390.260009765625
2023-01-09 13:45:00-05:00,390.1300048828125
2023-01-09 13:46:00-05:00,389.9700012207031
2023-01-09 13:47:00-05:00,389.9400024414063
2023-01-09 13:48:00-05:00,389.8699951171875
2023-01-09 13:49:00-05:00,390.0799865722656
2023-01-09 13:50:00-05:00,390.0899963378906
2023-01-09 13:51:00-05:00,390.0499877929688
2023-01-09 13:52:00-05:00,390.2900085449219
2023-01-09 13:53:00-05:00,390.375
2023-01-09 13:54:00-05:00,390.3900146484375
2023-01-09 13:55:00-05:00,390.2900085449219
2023-01-09 13:56:00-05:00,390.29010009765625
2023-01-09 13:57:00-05:00,390.0899963378906
2023-01-09 13:58:00-05:00,390.3399963378906
2023-01-09 13:59:00-05:00,390.3900146484375
2023-01-09 14:00:00-05:00,390.4400024414063
2023-01-09 14:01:00-05:00,390.8699951171875
2023-01-09 14:02:00-05:00,390.9700012207031
2023-01-09 14:03:00-05:00,390.864990234375
2023-01-09 14:04:00-05:00,390.79010009765625
2023-01-09 14:05:00-05:00,390.1600036621094
2023-01-09 14:06:00-05:00,389.8999938964844
2023-01-09 14:07:00-05:00,390.26019287109375
2023-01-09 14:08:00-05:00,390.3699951171875
2023-01-09 14:09:00-05:00,390.4599914550781
2023-01-09 14:10:00-05:00,390.510009765625
2023-01-09 14:11:00-05:00,390.5950012207031
2023-01-09 14:12:00-05:00,390.4299926757813
2023-01-09 14:13:00-05:00,390.2900085449219
2023-01-09 14:14:00-05:00,390.3200073242188
2023-01-09 14:15:00-05:00,390.1900024414063
2023-01-09 14:16:00-05:00,390.3200073242188
2023-01-09 14:17:00-05:00,390.2699890136719
2023-01-09 14:18:00-05:00,390.2999877929688
2023-01-09 14:19:00-05:00,390.3800048828125
2023-01-09 14:20:00-05:00,390.4200134277344
2023-01-09 14:21:00-05:00,390.4498901367188
2023-01-09 14:22:00-05:00,390.4299926757813
2023-01-09 14:23:00-05:00,390.489990234375
2023-01-09 14:24:00-05:00,390.6900024414063
2023-01-09 14:25:00-05:00,390.7000122070313
2023-01-09 14:26:00-05:00,390.6099853515625
2023-01-09 14:27:00-05:00,390.2000122070313
2023-01-09 14:28:00-05:00,390.6099853515625
2023-01-09 14:29:00-05:00,390.5299987792969
2023-01-09 14:30:00-05:00,390.3299865722656
2023-01-09 14:31:00-05:00,390.5
2023-01-09 14:32:00-05:00,390.5199890136719
2023-01-09 14:33:00-05:00,390.3550109863281
2023-01-09 14:34:00-05:00,390.1499938964844
2023-01-09 14:35:00-05:00,390.0499877929688
2023-01-09 14:36:00-05:00,390.0700073242188
2023-01-09 14:37:00-05:00,390.0199890136719
2023-01-09 14:38:00-05:00,389.7999877929688
2023-01-09 14:39:00-05:00,389.8299865722656
2023-01-09 14:40:00-05:00,389.7999877929688
2023-01-09 14:41:00-05:00,389.8900146484375
2023-01-09 14:42:00-05:00,389.875
2023-01-09 14:43:00-05:00,389.7999877929688
2023-01-09 14:44:00-05:00,389.7699890136719
2023-01-09 14:45:00-05:00,389.875
2023-01-09 14:46:00-05:00,390.0050048828125
2023-01-09 14:47:00-05:00,389.9643859863281
2023-01-09 14:48:00-05:00,389.7300109863281
2023-01-09 14:49:00-05:00,389.8500061035156
2023-01-09 14:50:00-05:00,389.7506103515625
2023-01-09 14:51:00-05:00,389.8299865722656
2023-01-09 14:52:00-05:00,389.80999755859375
2023-01-09 14:53:00-05:00,389.739990234375
2023-01-09 14:54:00-05:00,389.6600036621094
2023-01-09 14:55:00-05:00,389.6499938964844
2023-01-09 14:56:00-05:00,389.489990234375
2023-01-09 14:57:00-05:00,389.4299926757813
2023-01-09 14:58:00-05:00,389.1600036621094
2023-01-09 14:59:00-05:00,388.760009765625
2023-01-09 15:00:00-05:00,388.80999755859375
2023-01-09 15:01:00-05:00,389.0
2023-01-09 15:02:00-05:00,388.7999877929688
2023-01-09 15:03:00-05:00,388.8599853515625
2023-01-09 15:04:00-05:00,388.8450012207031
2023-01-09 15:05:00-05:00,388.8949890136719
2023-01-09 15:06:00-05:00,388.9400024414063
2023-01-09 15:07:00-05:00,388.8699951171875
2023-01-09 15:08:00-05:00,388.7099914550781
2023-01-09 15:09:00-05:00,388.9700012207031
2023-01-09 15:10:00-05:00,388.989990234375
2023-01-09 15:11:00-05:00,388.7699890136719
2023-01-09 15:12:00-05:00,388.6050109863281
2023-01-09 15:13:00-05:00,388.5299987792969
